关联ID,版本号,发版项名称,用户ID,设备,原声摘要,原声链接,触达状态,触达话术,触达人,触达时间,备注
2.64.11::反应慢优化+刷新模式设置::feedback-277342746-2026/03/09 20:16:33,2.64.11,反应慢优化+刷新模式设置,277342746,S2,写字大约2-3 分钟左右就写不出来了，卡顿，断墨的情况,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=277342746,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-498347634-2026/03/10 21:41:12,2.64.11,反应慢优化+刷新模式设置,498347634,S2,写字笔每次都卡顿，消除功能失调现象频发,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=498347634,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-424713592-2026/03/12 14:31:29,2.64.11,反应慢优化+刷新模式设置,424713592,S2,最近使用的时候很卡顿，有时候还会出现没有响应的情况,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=424713592,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-465311200-2026/03/12 18:30:20,2.64.11,反应慢优化+刷新模式设置,465311200,S2,这个视频里只要换一个画面，他就会有阴影，每次都要按一下刷新后面阴影才会消失，看个视频要一直按刷新，他只要换画面我就按刷新。能不能改进一下呢，谢谢🙏,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=465311200,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-12731267-2026/03/16 21:59:49,2.64.11,反应慢优化+刷新模式设置,12731267,S2,机子卡顿，书写不反应，写了没有任何反应,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=12731267,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-627382593-2026/03/22 10:08:37,2.64.11,反应慢优化+刷新模式设置,627382593,S2,设备使用卡顿，想关机重启也不行，一直停在一个页面不动。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=627382593,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-378327416-2026/03/22 21:50:55,2.64.11,反应慢优化+刷新模式设置,378327416,S6,孩子学习期间，如果正在学习第一页，现在翻到第二页，那么第二页上就会残留下第一页文字的痕迹，不点刷新键的话就会一直停在屏幕中很影响视觉观感，造成孩子眼睛疲劳，这一方面会提升吗？,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=378327416,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-747273607-2026/03/24 23:13:54,2.64.11,反应慢优化+刷新模式设置,747273607,S2,书写本卡顿，书写过程中，笔尖接触不灵敏，系统无反应，无法直观判断机器或者笔具体哪个故障问题，没有屏灵敏度测试功能。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=747273607,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-533277995-2026/03/29 14:06:49,2.64.11,反应慢优化+刷新模式设置,533277995,S2,笔不好用，书写会卡顿，笔芯换了，效果没有很明显的改善。想以旧换新，换最新款的,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=533277995,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-416934486-2026/03/31 16:13:54,2.64.11,反应慢优化+刷新模式设置,416934486,S2,解析有错误，明明做对的题给打错，而且解析会出现计算错误这种低级错误！这个问题严重影响孩子的学习,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=416934486,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-100505790-2026/04/01 10:46:21,2.64.11,反应慢优化+刷新模式设置,100505790,S2,在拍照视频答疑中，拍出的照没有解答，是一片空白，重启，刷新都没用,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=100505790,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-416934486-2026/04/01 20:55:41,2.64.11,反应慢优化+刷新模式设置,416934486,S2,"解析有错误，明明做对的题给打错，而且解析会出现计算错误这种低级错误！这个问题严重影响孩子的学习
",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=416934486,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-215567176-2026/04/01 21:11:12,2.64.11,反应慢优化+刷新模式设置,215567176,S2,最近发现卡顿厉害，而且进入数独页面，居然腾空写字，到底怎么回事？！,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=215567176,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-725711958-2026/04/03 13:38:07,2.64.11,反应慢优化+刷新模式设置,725711958,S2,学练机卡顿点半天没有反应手写笔笔记也没法使用,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=725711958,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-692633097-2026/04/06 09:59:50,2.64.11,反应慢优化+刷新模式设置,692633097,S6,"
建议手动批改要经过管理端同意，现在小朋友把做错的都手动改为正确的，已经严重影响使用了。之前反馈一直没有回复，请确认是否能优化
",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=692633097,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-223599244-2026/04/11 13:52:19,2.64.11,反应慢优化+刷新模式设置,223599244,S6,卡顿，不显示题啊,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=223599244,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-415657594-2026/04/11 18:59:09,2.64.11,反应慢优化+刷新模式设置,415657594,S2,右上角卡顿,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=415657594,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-626762587-2026/04/12 09:12:56,2.64.11,反应慢优化+刷新模式设置,626762587,S2,学练机里面的学霸笔记卡顿  一直加载  一会就跳转原来页面  打不开,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=626762587,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-342975104-2026/04/12 09:46:59,2.64.11,反应慢优化+刷新模式设置,342975104,S2,Baidu云盘分享的PDF阅读超级慢，卡顿，难用,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=342975104,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-225558408-2026/04/13 21:00:34,2.64.11,反应慢优化+刷新模式设置,225558408,S2,卡顿，闪退，薄弱点批改无法完成,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=225558408,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-1012155038-2026/04/18 21:41:41,2.64.11,反应慢优化+刷新模式设置,1012155038,S2,错题本拍照上传的错题莫名其妙不见了，这个严重影响小朋友查缺补漏，麻烦看下为什么,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1012155038,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-1132939648-2026/04/19 20:36:23,2.64.11,反应慢优化+刷新模式设置,1132939648,S2,笔离1cm都能写字是什么原因？设备目前卡顿是什么原因,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1132939648,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-348915334-2026/04/20 12:54:28,2.64.11,反应慢优化+刷新模式设置,348915334,S2,app总是自动断开连接，设备偶尔卡顿,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=348915334,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-357818584-2026/04/26 16:26:10,2.64.11,反应慢优化+刷新模式设置,357818584,S2,今天更新过之后屏幕有横线的重影，不清楚了都,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=357818584,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-541633369-2026/04/27 21:19:06,2.64.11,反应慢优化+刷新模式设置,541633369,S2,书写起来，点触有问题，很卡顿,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=541633369,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-1046146384-2026/04/29 19:54:35,2.64.11,反应慢优化+刷新模式设置,1046146384,S2,硬件垃圾的都不想说了，不到两年已经维修了5次，使用频率也不高，为啥这么容易卡顿和死机。维修费用那么高，是知道自己的产品容易坏吗？,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1046146384,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-412316940-2026/05/03 16:33:33,2.64.11,反应慢优化+刷新模式设置,412316940,S2,你好6/29号我买的小猿学练机，自带题库频繁出现题型错误、答案错误、批改误判，已经更新到最新系统和题库，也核对过教材版本，问题一直存在，严重影响孩子学习。要求：登记问题、修复题库、换新/,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=412316940,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-412915254-2026/05/06 21:22:23,2.64.11,反应慢优化+刷新模式设置,412915254,S2,笔写字不流畅，卡顿,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=412915254,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-463678252-2026/05/14 21:11:04,2.64.11,反应慢优化+刷新模式设置,463678252,E1,在网络特别好的情况下还卡顿,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=463678252,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-580339904-2026/05/17 16:29:24,2.64.11,反应慢优化+刷新模式设置,580339904,S1,"致小猿学练机（北京寸阴成器科技有限公司），现就产品""系统强制限制自定义单词本每次只能添加100个单词""严重设计缺陷进行投诉。

自定义单词本强制限制每次仅能添加100个单词，孩子日常复习量远超此数，导致前面听完后面就忘，完全无法形成有效复习闭环。花高价购买的学习设备，因这一不合理系统限制基本长期无法使用，严重影响核心功能体验。

现正式要求：立即解除该限制，至少将自定义单词本容量提升至500个。如未得到有效处理，我将依次向全国12315平台（投诉主体：北京寸阴成器科技有限公司）、黑猫投诉等渠道实名投诉，并保留向媒体曝光权利。

拒绝为设计缺陷买单，请尽快答复处理方案。",https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=580339904,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-712040176-2026/05/28 20:32:58,2.64.11,反应慢优化+刷新模式设置,712040176,S1,打开页面非常卡顿,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=712040176,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-1084723877-2026/05/31 10:12:09,2.64.11,反应慢优化+刷新模式设置,1084723877,E1,设备使用不到一年，时常卡顿,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1084723877,未触达,,,,候选（需先在关联表确认）
2.64.11::反应慢优化+刷新模式设置::feedback-694524983-2026/06/07 13:47:47,2.64.11,反应慢优化+刷新模式设置,694524983,S6,家长端程序简直弱智，一个作品审核的地方都找不到，使用也非常不顺畅，卡顿，产品设计一塌糊涂,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=694524983,未触达,,,,候选（需先在关联表确认）
2.64.11::寒假规划::feedback-1112426268-2026/01/18 20:37:27,2.64.11,寒假规划,1112426268,S2,寒假计划怎么没有了？,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=1112426268,未触达,,,,候选（需先在关联表确认）
2.64.11::寒假规划::feedback-510492685-2026/01/20 17:09:50,2.64.11,寒假规划,510492685,S2,都1月20号了，孩子已经放假13天了，寒假作业还没出来，目前还显示在复习阶段。建议下次寒假1月初，暑假7月初就同步出寒/暑假计划。,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=510492685,未触达,,,,候选（需先在关联表确认）
2.64.11::寒假规划::feedback-538542923-2026/01/29 12:28:32,2.64.11,寒假规划,538542923,S2,贵州省一二年级没有英语英语课程，但是寒假作业里面设置了，不写无法下一个，怎么处理,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=538542923,未触达,,,,候选（需先在关联表确认）
2.64.11::寒假规划::feedback-325784810-2026/02/05 18:56:35,2.64.11,寒假规划,325784810,S2,寒假计划里面第八天开始，英语预习内容没有更新，还是旧版本的教材。很影响使用,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=325784810,未触达,,,,候选（需先在关联表确认）
2.64.11::寒假规划::feedback-364352922-2026/02/21 11:15:34,2.64.11,寒假规划,364352922,S6,寒假计划中第八天开始，练习内容与教材不符（二年级下）,https://cupid.zhenguanyu.com/#/analysis/user-feedback-list?userId=364352922,未触达,,,,候选（需先在关联表确认）
